male,preschool,expectBachelors,motherHS,motherBachelors,motherWork,fatherHS,fatherBachelors,fatherWork,selfBornUS,motherBornUS,fatherBornUS,englishAtHome,computerForSchoolwork,read30MinsADay,minutesPerWeekEnglish,studentsInEnglish,schoolHasLibrary,publicSchool,urban,schoolSize,readingScore,cat_raceeth_Asian,cat_raceeth_Black,cat_raceeth_Hispanic,cat_raceeth_More than one race,cat_raceeth_Native Hawaiian/Other Pacific Islander,cat_raceeth_White,readingScorePercentile
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,360,25,1.0,1,0,2361,580.22,0,0,0,0,0,1,0.7911025145067698
1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,265,20,1.0,1,0,2878,449.07,0,0,1,0,0,0,0.2826747720364742
1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,80,20,1.0,1,1,3000,526.43,0,0,0,0,1,0,0.5943630837247859
1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,250,25,1.0,1,0,507,649.97,0,0,0,0,0,1,0.9468085106382979
0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270,30,1.0,1,1,2085,617.39,0,0,0,1,0,0,0.8908538270240398
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,275,22,1.0,1,0,362,683.72,0,0,0,0,0,1,0.980933959657364
0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,300,20,1.0,1,1,2162,514.99,0,0,1,0,0,0,0.5461453440176844
0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,300,27,1.0,1,0,2000,444.85,0,0,0,0,0,1,0.26692456479690524
0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270,21,1.0,1,0,996,412.75,0,0,0,0,0,1,0.16814037026802983
0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,420,30,0.0,1,1,2144,523.25,0,0,0,0,0,1,0.5788891959104725
0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,250,22,1.0,1,1,1276,532.23,0,0,0,0,0,1,0.6164686377452335
0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270,35,1.0,1,1,2966,560.67,0,0,0,0,0,1,0.7243713733075435
1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,275,20,1.0,1,0,929,582.22,0,0,0,0,0,1,0.7985631389886709
0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,180,20,1.0,1,0,887,565.51,0,0,0,0,0,1,0.7410886985355071
1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250,25,1.0,1,1,1392,482.26,0,1,0,0,0,0,0.4088145896656535
1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,225,25,1.0,1,1,3000,487.15,0,0,1,0,0,0,0.4284332688588008
1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,250,25,1.0,1,1,1046,553.44,0,0,0,0,0,1,0.6977065487703785
0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,360,25,0.0,1,0,929,557.41,0,0,0,0,0,1,0.7117988394584139
0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,273,30,1.0,1,0,712,513.0,0,0,0,0,0,1,0.5373031224095054
1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,240,30,1.0,1,1,1202,501.82,0,0,0,0,0,1,0.4886709035645206
1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,450,24,1.0,1,0,1387,417.4,0,1,0,0,0,0,0.17933130699088146
0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,215,22,1.0,1,0,774,508.24,1,0,0,0,0,0,0.5151975683890577
0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,275,28,1.0,1,1,2149,554.71,0,1,0,0,0,0,0.7024039789997237
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225,10,1.0,0,1,366,656.3,0,0,0,0,0,1,0.954269135120199
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225,25,1.0,0,0,1064,613.73,0,0,0,0,0,1,0.8847747996684167
0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,230,23,1.0,1,0,1380,497.83,0,0,0,1,0,0,0.47195357833655704
1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270,20,1.0,1,0,261,581.98,0,0,0,0,0,1,0.7967670627245095
0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,270,25,1.0,1,0,1489,545.73,1,0,0,0,0,0,0.6697982868195634
1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300,10,1.0,1,0,316,369.54,0,0,1,0,0,0,0.07709311964631113
1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,255,15,1.0,1,1,914,345.57,0,1,0,0,0,0,0.04531638574191766
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,250,20,1.0,1,1,1276,497.81,0,1,0,0,0,0,0.47153909919867365
1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,270,25,1.0,1,0,1812,471.51,0,0,0,0,0,1,0.3663995578889196
1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,450,30,1.0,1,0,1327,357.68,0,0,1,0,0,0,0.058303398728930644
1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,39,20,1.0,1,1,2640,557.37,0,0,1,0,0,0,0.7115225200331583
1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,225,36,1.0,1,1,3164,471.27,0,0,1,0,0,0,0.3655705996131528
0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225,20,1.0,1,0,1897,465.82,0,0,0,0,0,1,0.3478861563967947
1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,200,25,1.0,1,0,996,573.65,0,0,1,0,0,0,0.7687206410610666
1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,55,35,1.0,1,1,1988,420.85,0,0,0,0,0,1,0.1891406465874551
0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,300,31,0.0,1,0,2340,629.38,0,0,0,0,0,1,0.9150317767339043
0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,450,27,1.0,1,0,987,521.82,0,0,0,0,0,1,0.5741917656811274
1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,360,5,1.0,1,0,389,411.47,0,0,1,0,0,0,0.16358109975131252
0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225,20,0.0,0,1,366,566.71,0,0,0,0,0,1,0.7468914064658746
0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,45,30,1.0,1,0,632,479.16,0,0,0,0,0,1,0.3967946946670351
0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275,27,1.0,1,1,1392,472.73,0,1,0,0,0,0,0.3708206686930091
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,220,22,1.0,1,0,846,483.22,0,0,0,0,0,1,0.41157778391820943
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,210,25,1.0,1,0,632,740.47,0,0,0,0,0,1,0.9991710417242332
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,176,20,1.0,1,1,1900,594.33,0,0,0,0,0,1,0.8332412268582481
1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,200,20,1.0,0,1,398,433.92,0,0,1,0,0,0,0.22437137330754353
1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,240,15,1.0,1,0,1380,499.65,0,0,0,0,0,1,0.4799668416689693
0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,275,20,0.0,1,1,502,559.8,0,0,0,0,0,1,0.7198121027908262
0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300,38,1.0,1,1,3138,548.36,0,0,0,0,0,1,0.6805747444045316
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,160,13,1.0,1,1,1900,581.98,0,0,0,0,0,1,0.7967670627245095
1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,250,20,1.0,1,0,1375,372.51,0,0,1,0,0,0,0.08179054987565626
0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,630,28,1.0,1,1,1720,581.8,0,0,1,0,0,0,0.7953854655982315
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,360,13,1.0,1,1,2886,443.1,0,0,1,0,0,0,0.25877314175186517
0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225,27,1.0,1,0,632,589.59,0,0,0,0,0,1,0.8187344570323294
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300,30,1.0,1,0,1327,452.03,0,0,0,0,0,1,0.2913788339320254
1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,480,26,0.0,1,1,626,415.8,0,0,0,0,0,0,0.17573915446255872
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,500,26,1.0,0,1,308,633.2,0,0,1,0,0,0,0.9223542415031777
1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,235,25,1.0,1,0,1828,541.34,0,0,0,0,0,1,0.6525283227410887
1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,332,12,1.0,1,0,1317,429.99,0,0,0,0,0,1,0.21746338767615364
0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300,35,1.0,1,0,1900,526.35,0,0,1,0,0,0,0.5936722851616468
0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,360,20,1.0,1,0,987,611.03,0,0,0,0,0,1,0.8768996960486323
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,250,20,1.0,1,0,1526,649.56,0,0,0,0,0,1,0.9459795523625311
1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,225,26,1.0,1,1,1095,369.7,1,0,0,0,0,0,0.07764575849682233
0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250,20,1.0,1,0,762,421.57,0,1,0,0,0,0,0.19148936170212766
0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,385,35,1.0,1,0,507,428.0,0,0,0,0,0,1,0.21096988118264715
0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,245,38,1.0,1,1,1095,608.02,0,0,0,0,0,1,0.867504835589942
1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300,33,1.0,1,1,3138,613.25,0,0,0,0,0,1,0.8840840011052777
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300,30,1.0,1,0,898,506.57,0,0,0,0,0,1,0.5075987841945289
0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,264,30,1.0,1,0,1680,635.5,0,0,0,1,0,0,0.9251174357557336
0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,180,18,1.0,1,0,1380,496.48,0,1,0,0,0,0,0.46463111356728376
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225,25,1.0,1,0,1848,528.19,0,0,0,1,0,0,0.599060513954131
0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250,18,1.0,1,0,850,659.1,0,0,0,0,0,1,0.9574468085106383
1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250,35,1.0,1,1,2080,482.82,0,0,0,0,0,1,0.41047250621718706
1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225,25,1.0,1,0,632,634.41,0,0,0,0,0,1,0.9234595192042001
1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,280,38,1.0,1,1,2085,655.1,0,0,1,0,0,0,0.9512296214423874
1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,200,25,1.0,0,1,1212,680.43,0,0,0,0,0,1,0.9784470848300636
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270,30,1.0,1,1,2999,486.39,0,1,0,0,0,0,0.42525559546836145
0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,23,1.0,1,0,1411,602.37,0,0,0,1,0,0,0.8532743851892788
1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,360,30,1.0,1,1,1763,547.51,0,0,1,0,0,0,0.6776733904393479
1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275,26,1.0,1,1,1046,504.54,0,0,0,0,0,1,0.4982039237358386
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55,26,1.0,1,0,1375,586.23,0,0,0,0,0,1,0.8104448742746615
0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,360,34,1.0,1,1,2942,556.62,0,0,1,0,0,0,0.7087593257806024
0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,210,20,1.0,0,1,570,448.82,0,0,1,0,0,0,0.281431334622824
1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,225,20,1.0,0,1,356,526.35,1,0,0,0,0,0,0.5936722851616468
0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,275,27,1.0,1,0,854,551.53,0,0,0,0,0,1,0.6924564796905223
1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,60,40,1.0,1,1,2149,453.96,0,1,0,0,0,0,0.2995302569770655
1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225,18,0.0,0,1,366,524.02,0,0,0,0,0,1,0.5828958275766787
1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,273,23,0.0,1,0,1137,543.26,0,0,1,0,0,0,0.6617850234871512
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300,25,1.0,1,0,2000,472.24,0,0,0,0,0,1,0.3690245924288478
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275,25,1.0,1,0,1327,473.28,0,0,0,0,0,1,0.37413650179607627
1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,275,12,1.0,0,1,915,557.69,0,0,0,0,0,1,0.712489638021553
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,225,17,1.0,1,0,1137,562.5,0,0,0,0,0,1,0.731555678364189
0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,240,30,1.0,1,0,1897,543.27,0,0,1,0,0,0,0.6621995026250346
0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,235,15,1.0,1,0,1828,445.32,0,0,0,0,0,1,0.26913512019895
1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250,25,1.0,1,0,636,550.8,0,0,0,0,0,1,0.6884498480243161
1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,300,30,1.0,1,1,3261,644.84,0,0,1,0,0,0,0.937828129317491
1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1100,25,1.0,1,0,1064,523.14,0,0,0,0,0,1,0.5783365570599613
0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250,15,1.0,0,1,915,571.08,0,0,0,0,0,1,0.7607073777286544
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225,23,1.0,0,1,356,684.04,0,0,0,0,0,1,0.9812102790826195
1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270,25,1.0,1,0,996,544.87,0,0,0,0,0,1,0.6662061342912406
0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270,25,1.0,1,0,1489,587.04,0,0,0,0,0,1,0.8126554296767062
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,270,20,1.0,1,0,979,686.12,0,0,0,0,0,1,0.9828681956341531
0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,235,30,1.0,1,0,1828,487.82,0,0,0,0,0,1,0.43078198397347334
1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225,30,1.0,1,0,2748,556.17,0,0,0,0,0,1,0.7073777286543244
0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,250,30,1.0,1,0,754,587.68,0,0,0,0,0,1,0.8148659850787511
0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,250,33,1.0,1,0,1692,704.06,0,0,0,0,0,1,0.9917104172423321
1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250,30,1.0,0,0,1064,515.61,0,0,0,0,0,1,0.549875656258635
0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270,30,1.0,1,0,1900,599.83,0,0,1,0,0,0,0.8469190384084001
1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250,23,1.0,1,0,762,208.65,0,1,0,0,0,0,0.0008289582757667864
1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250,20,1.0,1,0,850,387.98,0,0,0,0,0,1,0.10817905498756562
0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,200,17,1.0,0,1,356,502.12,0,0,0,0,0,1,0.49074329925393756
1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,210,20,1.0,1,1,991,545.11,0,0,0,0,0,1,0.6674495717048908
1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250,23,1.0,1,0,854,397.04,0,0,0,0,0,1,0.12544901906604033
1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,240,15,1.0,1,0,1380,481.61,0,0,0,0,0,1,0.40577507598784196
0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,280,15,0.0,1,1,502,514.51,0,0,0,0,0,1,0.5431058303398729
1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,240,22,1.0,1,0,1680,491.32,0,0,0,0,0,1,0.4448742746615087
1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,45,27,1.0,1,1,2004,335.15,0,1,0,0,0,0,0.03453992815694943
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275,21,1.0,1,0,1526,510.22,0,0,0,0,0,1,0.5250069079856314
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,200,25,1.0,1,0,1680,461.53,0,0,0,0,0,1,0.32674772036474165
1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,200,20,1.0,1,0,434,652.21,0,0,0,0,0,1,0.9491572257529705
0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,225,25,1.0,1,0,1327,511.02,0,1,0,0,0,0,0.5277701022381873
0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,225,17,1.0,1,0,1327,606.59,0,0,1,0,0,0,0.8632218844984803
1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,175,30,1.0,1,0,1913,581.18,0,0,0,0,0,1,0.7933130699088146
1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,250,25,1.0,1,1,2203,640.59,0,0,0,0,0,1,0.9331306990881459
1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,260,20,1.0,1,0,850,446.5,0,0,0,0,0,1,0.2739707101409229
1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,270,20,1.0,1,1,1378,422.45,0,0,0,0,0,1,0.19480519480519481
0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,225,40,1.0,1,0,149,563.13,0,0,0,0,0,1,0.733628074053606
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250,30,0.0,0,1,308,622.31,0,0,0,0,0,1,0.9013539651837524
0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225,25,1.0,1,0,1610,630.66,0,0,0,0,0,1,0.9187620889748549
1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,273,20,1.0,1,0,358,473.2,0,0,0,0,0,1,0.3726167449571705
1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,800,28,1.0,1,0,361,404.81,0,0,1,0,0,0,0.14838353136225477
0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,450,21,1.0,1,0,987,554.23,0,0,0,0,0,1,0.7010223818734457
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300,25,1.0,1,1,2144,535.96,0,0,0,0,0,1,0.6312517269964079
1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,300,24,1.0,1,0,434,493.72,0,0,0,0,0,1,0.45426913512019895
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,300,25,1.0,1,0,347,698.42,0,0,0,0,0,1,0.9893617021276596
0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75,30,1.0,1,0,930,439.76,0,0,0,0,0,1,0.24564796905222436
1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,250,32,1.0,1,0,505,388.46,0,1,0,0,0,0,0.1094224924012158
0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,225,27,1.0,0,1,308,405.92,0,1,0,0,0,0,0.15087040618955513
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250,12,1.0,0,1,915,704.96,0,0,0,0,0,1,0.9925393755180989
